LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,Bsmt Qual,SaleCondition,Sale Price
-0.152205826,-1.523076872,0.388308698,-1.132729856,-1.304211412,-0.578305436,-0.915734583,-0.789420876,-1.400276635,-1.039659437,-0.769249333,-1.060541474,-2.186249307,0.608725323,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-1.046545159
-0.338231978,-0.797802171,0.388308698,-1.132729856,0.488204602,-0.609453879,-0.950481683,0.510730039,-0.29078315,-1.039659437,1.20882038,-1.060541474,-0.297934167,-0.947674651,-1.040611434,-0.749962948,0.28414578,2.728044989,-0.577851525,-0.387721034,-0.716329765
-0.874235775,-0.797802171,0.388308698,-0.063644016,-0.722887299,-0.700503171,-1.05205013,0.611100756,-0.2805856,-1.039659437,1.20882038,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,-0.163368392,-0.35717257,-0.577851525,-0.387721034,-0.722804577
-0.06645853,-0.07252747,-0.512407353,0.170218511,-0.383781567,0.701176723,0.468803719,-0.789420876,-0.343810412,0.789653355,-0.769249333,-1.060541474,-0.297934167,0.608725323,0.304040814,-0.749962948,-0.471998856,-0.35717257,0.584307967,-0.387721034,-0.167265737
-0.111273417,-0.797802171,-0.512407353,0.036582781,-0.577556271,1.434363128,1.329462663,-0.789420876,0.312911834,0.789653355,-0.769249333,1.407428343,0.960942594,-0.947674651,0.304040814,-0.749962948,2.537148167,-0.35717257,-0.577851525,-0.387721034,-0.593308344
-0.680111883,-1.523076872,-1.413123404,-1.032503058,-1.69176082,-0.873017619,-1.244495608,-0.789420876,-1.651136375,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,-2.385263682,-0.749962948,-0.410272763,-0.35717257,-0.577851525,-0.387721034,-1.661652266
0.355067634,0.652747231,-0.512407353,1.005441823,0.827310334,-0.338702036,-0.637757781,1.407063884,0.731011401,0.789653355,1.20882038,0.173443434,0.960942594,-0.947674651,0.304040814,0.419559504,0.685365383,-0.35717257,0.584307967,-0.387721034,0.24841717
-0.076442044,-0.797802171,1.289024749,0.003173849,-0.625999947,-0.463295804,-0.787437597,-0.789420876,-1.302380151,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.677480895
-0.216876814,-1.523076872,-0.512407353,-0.030235084,-0.674443623,-0.477672008,-0.766054767,-0.789420876,-1.28606407,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,2.99334531,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.748703823
0.382244979,-0.07252747,-0.512407353,1.038850755,0.924197686,0.135712697,-0.119224132,-0.789420876,-0.79250263,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,0.304040814,-0.749962948,0.484755582,-0.35717257,0.584307967,-0.387721034,-0.334315878
-0.096963713,1.378021932,-0.512407353,1.005441823,0.827310334,0.543038478,0.335161025,1.276348532,1.359180507,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,0.304040814,0.788039181,0.623639291,-0.35717257,0.584307967,-0.387721034,0.617481434
-0.298519776,-0.07252747,0.388308698,-1.46681918,-1.69176082,-0.386622716,0.035801393,0.94022334,0.837065926,-1.039659437,1.20882038,0.173443434,1.590380974,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.049424165
0.094719764,0.652747231,-0.512407353,1.139077553,1.021085039,-0.789156429,-1.150945723,0.909878705,-0.094990182,0.789653355,1.20882038,0.173443434,0.960942594,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,0.584307967,1.805844659,-0.323502942
-0.471345504,-1.523076872,-1.413123404,-1.73409064,-1.69176082,-0.23327654,-0.530843627,-0.789420876,-1.106587183,-1.039659437,-0.769249333,-1.060541474,-0.927372547,-0.947674651,-1.040611434,-0.749962948,-0.718903227,2.370809272,-0.577851525,-0.387721034,-0.936473361
1.168280348,0.652747231,1.289024749,-0.130461881,0.87575401,1.223512136,2.665889595,-0.789420876,1.332666876,0.789653355,-0.769249333,0.173443434,1.590380974,0.608725323,0.304040814,-0.749962948,0.515618628,-0.35717257,-0.577851525,-0.387721034,1.057768627
0.560949887,1.378021932,-0.512407353,1.139077553,1.069528715,1.616461713,1.650205126,-0.789420876,0.557653044,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,1.648693062,-0.749962948,-0.718903227,-0.35717257,1.746467458,1.805844659,1.32923158
0.659675752,0.652747231,-0.512407353,0.871806093,0.63353563,1.017453211,0.896460337,-0.789420876,-0.017488799,0.789653355,-0.769249333,0.173443434,-0.927372547,0.608725323,0.304040814,2.470229009,-0.333115147,-0.35717257,0.584307967,-0.387721034,0.44266152
-0.554541457,1.378021932,-0.512407353,-3.337719399,0.100655194,-0.894581925,-0.589646412,2.04663543,1.744647912,0.789653355,-0.769249333,1.407428343,0.960942594,-0.947674651,-2.385263682,-0.749962948,0.114399025,-0.032412827,-0.577851525,-0.387721034,-0.761653447
0.154620851,-0.797802171,-0.512407353,-0.097052949,-0.771330975,0.456781254,0.479495134,2.23570585,2.307552695,0.789653355,3.186890092,3.875398161,3.478696114,-0.947674651,2.99334531,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,0.24841717
-0.111162489,-0.07252747,0.388308698,-0.330915476,-1.110436708,-0.477672008,-0.803474721,1.213325058,0.435282439,-1.039659437,1.20882038,1.407428343,0.960942594,0.608725323,0.304040814,-0.749962948,0.577344721,-0.35717257,-0.577851525,-0.387721034,-0.127121905
-0.471345504,-0.07252747,3.09045685,-1.166138788,0.730422982,-0.861037449,-0.995920199,0.120918185,-0.666053005,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,0.304040814,0.932226881,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.594603306
0.495946116,1.378021932,-0.512407353,0.771579296,0.536648278,2.337667948,2.390585647,1.976609348,3.539416785,0.789653355,1.20882038,1.407428343,1.590380974,0.608725323,1.648693062,1.516988107,0.608207768,-0.35717257,0.584307967,-0.387721034,2.967838063
0.007419477,0.652747231,-0.512407353,0.938623958,0.730422982,-0.156603451,-0.445312303,1.248338099,0.739169442,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,1.648693062,-0.749962948,2.120497041,-0.35717257,0.584307967,-0.387721034,0.701653986
-0.006335588,0.652747231,0.388308698,-0.130461881,0.342873574,-1.167729802,0.169444086,0.839852623,0.851342496,2.618966147,-0.769249333,1.407428343,0.960942594,0.608725323,0.304040814,-0.749962948,0.793386046,-0.35717257,-0.577851525,-0.387721034,-0.140071528
-0.085649063,-0.797802171,-0.512407353,-0.197279746,-0.916662003,-0.463295804,-0.712597689,-0.789420876,-1.245273869,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.917048926
0.253790427,-0.797802171,0.388308698,-0.030235084,1.117972391,0.049455473,-0.215446871,-0.789420876,-0.865924993,-1.039659437,1.20882038,0.173443434,-0.297934167,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.400358957
-0.902078687,-0.07252747,-0.512407353,0.938623958,0.730422982,-0.722067477,-1.041358715,1.087278112,0.143632498,0.789653355,1.20882038,0.173443434,-0.927372547,-0.947674651,0.304040814,-0.749962948,-0.225094485,-0.35717257,0.584307967,-0.387721034,-0.042949354
0.719687767,2.103296633,-0.512407353,1.072259688,0.972641362,2.210678146,2.195467315,-0.789420876,0.973713101,0.789653355,-0.769249333,0.173443434,0.960942594,0.608725323,1.648693062,0.804060036,-0.024484683,-0.35717257,1.746467458,-0.387721034,1.73762385
-0.045160366,-0.797802171,0.388308698,-1.700681708,0.63353563,-1.067096374,-0.450658011,2.970979708,2.240248862,2.618966147,1.20882038,1.407428343,0.960942594,-0.947674651,0.304040814,0.715945331,-0.718903227,4.530461563,-0.577851525,-0.387721034,0.105971314
0.655460491,0.652747231,-0.512407353,1.10566862,0.972641362,1.132462844,0.992683076,-0.789420876,0.055933564,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,0.304040814,0.595788915,-0.163368392,-0.35717257,1.746467458,-0.387721034,1.025394568
0.251128157,-1.523076872,-1.413123404,-1.73409064,1.069528715,-0.820304871,0.327142464,0.277309767,0.480151661,0.789653355,-0.769249333,1.407428343,0.331504213,0.608725323,-1.040611434,-0.309389421,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.983092005
-0.194136587,-0.07252747,-0.512407353,1.139077553,1.069528715,-1.057512238,-1.450305356,1.06860449,-0.184728626,0.789653355,1.20882038,0.173443434,-0.297934167,0.608725323,0.304040814,-0.749962948,-0.163368392,-0.35717257,0.584307967,1.805844659,-0.309297206
-0.784162289,0.652747231,-0.512407353,1.10566862,0.972641362,-1.095848782,-1.706899327,0.611100756,-0.617104763,0.789653355,1.20882038,-1.060541474,-1.556810927,-0.947674651,0.304040814,-0.749962948,1.842729623,-0.35717257,0.584307967,0.709061813,-0.474793391
-0.304953597,0.652747231,-0.512407353,0.938623958,0.730422982,-0.583097504,-0.921080291,1.217993464,0.349623016,0.789653355,1.20882038,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,0.762522999,-0.35717257,0.584307967,-0.387721034,0.455611143
-0.118705589,0.652747231,-0.512407353,0.905215025,0.681979306,-0.441731498,-0.739326228,1.330035195,0.586206185,0.789653355,1.20882038,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,0.639070814,-0.35717257,0.584307967,0.709061813,0.157769807
-0.841290177,-0.797802171,0.388308698,0.170218511,-0.383781567,-0.719671443,-0.624393512,0.49439062,-0.056239491,0.789653355,-0.769249333,1.407428343,-0.297934167,0.608725323,-1.040611434,0.083121539,-0.317683624,-0.35717257,-0.577851525,-0.387721034,-0.69690533
-0.644947727,-0.07252747,-0.512407353,1.038850755,0.924197686,-0.501632348,-0.830203259,-0.789420876,-1.335012312,-1.039659437,-0.769249333,-2.294526383,-1.556810927,-0.947674651,0.304040814,0.371496938,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.476761734
0.042805489,1.378021932,-0.512407353,1.038850755,0.87575401,1.436759162,1.361536909,-0.789420876,0.337385955,0.789653355,-0.769249333,0.173443434,0.960942594,0.608725323,0.304040814,-0.749962948,3.32415585,-0.35717257,0.584307967,-0.387721034,0.662805116
-0.537902267,-1.523076872,0.388308698,-1.73409064,-1.69176082,-0.52080062,-0.85158609,0.457043377,-0.262230009,-1.039659437,-0.769249333,-1.060541474,-0.297934167,-0.947674651,-1.040611434,-0.749962948,-0.718903227,2.857948886,-0.577851525,-0.387721034,-0.981797043
-0.072004927,-0.07252747,0.388308698,-0.564778003,0.536648278,-0.156603451,1.342826932,-0.789420876,0.323109385,-1.039659437,-0.769249333,0.173443434,0.960942594,0.608725323,-1.040611434,-0.749962948,-0.286820578,-0.35717257,-0.577851525,-0.387721034,-0.198344833
-0.055365736,0.652747231,0.388308698,0.871806093,0.63353563,0.121336493,-0.135261255,1.519105615,1.212335781,0.789653355,1.20882038,0.173443434,0.960942594,0.608725323,0.304040814,1.276675274,1.904455716,-0.35717257,0.584307967,-0.387721034,1.210574181
0.127665362,2.828571334,-0.512407353,0.97203289,0.827310334,3.775288352,3.940840888,-0.789420876,2.305513185,0.789653355,1.20882038,-1.060541474,0.960942594,2.165125297,1.648693062,1.765311367,1.44151002,-0.35717257,1.746467458,-0.387721034,3.699491779
0.04169621,0.652747231,-0.512407353,1.10566862,0.972641362,-0.075138295,-0.354435272,1.38605606,0.928843879,0.789653355,1.20882038,0.173443434,1.590380974,0.608725323,1.648693062,0.483642926,2.521716644,-0.35717257,0.584307967,-0.387721034,0.895898335
0.082295835,1.378021932,-0.512407353,1.172486485,1.069528715,1.230700238,1.102270084,-0.789420876,0.139553477,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,1.648693062,0.051079828,-0.163368392,-0.35717257,0.584307967,1.805844659,0.753452479
-0.438954546,-0.07252747,-0.512407353,-1.400001315,-1.69176082,-0.693315069,-0.985228783,-0.789420876,-1.453303897,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,-1.040611434,-0.749962948,1.456941543,-0.35717257,0.584307967,-0.387721034,-1.163091769
0.08307233,-0.797802171,-0.512407353,-1.032503058,-1.20732406,-0.175771724,-0.466695134,0.657784811,0.20685731,0.789653355,-0.769249333,0.173443434,-0.297934167,-0.947674651,0.304040814,-0.749962948,0.33044035,-0.35717257,-0.577851525,-0.387721034,-0.826401563
-0.920270869,-0.07252747,-0.512407353,0.036582781,-0.577556271,-1.37618476,-1.80579492,0.387017295,-1.051520411,-1.039659437,1.20882038,-1.060541474,-0.927372547,-0.947674651,-1.040611434,-0.173212149,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-1.266688755
-0.057029655,-0.797802171,-0.512407353,1.139077553,1.069528715,-1.613392127,-1.081451522,0.704468865,-0.221439807,0.789653355,1.20882038,0.173443434,0.331504213,-0.947674651,0.304040814,0.051079828,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.172445587
-0.225972905,-2.248351573,-2.313839455,-1.934544235,-1.69176082,-0.463295804,-0.787437597,-0.789420876,-1.302380151,-1.039659437,-0.769249333,-1.060541474,-0.927372547,-0.947674651,-1.040611434,-0.749962948,-0.718903227,1.201674197,-0.577851525,-0.387721034,-1.583954526
0.296830467,-0.07252747,1.289024749,-0.063644016,-0.722887299,0.353751792,2.561648294,-0.789420876,1.253125982,0.789653355,1.20882038,1.407428343,0.331504213,2.165125297,0.304040814,-0.749962948,-0.070779253,-0.35717257,-0.577851525,-0.387721034,0.734028044
-0.338231978,0.652747231,1.289024749,-1.73409064,-1.69176082,-1.105432918,-0.42927518,0.993910003,0.529099903,-1.039659437,1.20882038,1.407428343,0.960942594,-0.947674651,0.304040814,-0.461587549,-0.718903227,3.231422591,-1.740011016,-0.387721034,-0.308416631
1.67388989,-0.797802171,1.289024749,-1.800908505,1.069528715,-0.578305436,0.687977735,-0.789420876,-0.176570585,0.789653355,-0.769249333,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,-0.718903227,1.461481991,-0.577851525,-0.387721034,-0.89114968
-0.131906013,-0.07252747,-0.512407353,-1.099320923,-1.69176082,-1.191690142,-1.231131339,0.517732648,-0.498813178,-1.039659437,-0.769249333,-1.060541474,-0.297934167,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.981797043
-0.533908861,-1.523076872,2.189740799,-1.667272775,1.069528715,-0.626226117,-0.96919166,0.046223698,-0.710922227,-1.039659437,-0.769249333,0.173443434,0.331504213,-0.947674651,-1.040611434,-0.749962948,0.762522999,-0.35717257,-0.577851525,-0.387721034,-0.716329765
0.71469601,0.652747231,-0.512407353,0.203627443,-0.335337891,0.801810151,0.623829243,2.459789312,2.613479207,2.618966147,1.20882038,2.641413252,3.478696114,2.165125297,0.304040814,-0.749962948,1.009427371,-0.35717257,0.584307967,-0.387721034,0.895898335
-0.1918071,-0.07252747,1.289024749,-1.86772637,-1.69176082,-0.822700905,1.350845494,1.222661869,2.087285606,0.789653355,-0.769249333,2.641413252,2.219819354,0.608725323,-1.040611434,-0.045045305,-0.487430379,-0.35717257,-0.577851525,5.096193197,-0.580358721
0.515025721,2.103296633,-0.512407353,1.139077553,1.069528715,1.650006189,1.57001951,-0.789420876,0.496467742,0.789653355,-0.769249333,0.173443434,0.331504213,2.165125297,1.648693062,0.860133031,-0.117073823,-0.35717257,1.746467458,-0.387721034,2.546975306
-0.471345504,-0.07252747,0.388308698,-1.032503058,-1.69176082,-0.772384191,-0.774073328,0.025215873,-0.580393582,-1.039659437,-0.769249333,0.173443434,-0.297934167,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.645106837
-0.127468896,0.652747231,-0.512407353,0.938623958,0.730422982,1.120482674,0.979318806,-0.789420876,0.045736014,0.789653355,-0.769249333,0.173443434,-0.297934167,-0.947674651,0.304040814,1.00432073,-0.163368392,-0.35717257,0.584307967,-0.387721034,0.701653986
-0.144773654,-0.797802171,-0.512407353,-0.163870814,-0.868218327,1.26184868,1.137017184,-0.789420876,0.166067108,0.789653355,-0.769249333,1.407428343,0.960942594,-0.947674651,1.648693062,-0.749962948,1.626688298,-0.35717257,-0.577851525,-0.387721034,-0.7357542
-0.267459954,-0.797802171,-0.512407353,-0.163870814,-0.868218327,-0.463295804,-0.691214858,-0.789420876,-1.228957788,-1.039659437,-0.769249333,0.173443434,-0.297934167,0.608725323,-1.040611434,0.651861909,1.503236113,-0.35717257,-0.577851525,-0.387721034,-0.748703823
0.061108599,-0.07252747,1.289024749,-2.235224627,0.730422982,-1.378580794,0.166771232,0.823513204,0.835026416,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,0.304040814,-0.749962948,-0.333115147,3.085280706,-1.740011016,-0.387721034,-0.230718892
-0.688209623,0.652747231,-0.512407353,1.139077553,1.021085039,0.715552927,0.91249746,-0.789420876,-0.005251738,0.789653355,-0.769249333,-1.060541474,-0.297934167,0.608725323,1.648693062,0.539715921,-0.410272763,-0.35717257,0.584307967,1.805844659,0.851584724
0.267989203,1.378021932,-0.512407353,1.10566862,1.021085039,0.087792017,-0.068439908,2.359418595,1.997547163,0.789653355,1.20882038,1.407428343,1.590380974,0.608725323,1.648693062,0.403538649,-0.117073823,-0.35717257,0.584307967,-0.387721034,1.300094927
5.208164923,-0.797802171,-0.512407353,-0.798640531,-1.69176082,-0.743631783,1.412321132,-0.789420876,0.376136647,-1.039659437,-0.769249333,0.173443434,0.331504213,2.165125297,0.304040814,-0.749962948,-0.718903227,0.454726788,-0.577851525,-0.387721034,-0.269567761
-0.458034151,-0.797802171,2.189740799,-1.73409064,0.924197686,-0.283593254,-0.586973558,0.550411486,0.021261893,-1.039659437,1.20882038,1.407428343,0.960942594,-0.947674651,-1.040611434,-0.557712682,-0.718903227,2.078525503,-0.577851525,-0.387721034,-0.560934286
-0.338231978,-0.797802171,-1.413123404,-0.731822666,-0.141563187,0.360939894,-0.060421347,1.003246814,0.818710335,-1.039659437,1.20882038,0.173443434,0.331504213,-0.947674651,-1.040611434,-0.749962948,-0.718903227,2.370809272,-0.577851525,-0.387721034,-0.554459474
-0.452376826,-0.07252747,0.388308698,-1.567045978,0.245986222,-0.194939996,0.003727146,0.256301943,0.21501535,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,-1.040611434,0.427569932,-0.471998856,-0.35717257,-0.577851525,-0.387721034,-0.561581767
-0.471345504,-0.07252747,1.289024749,-1.433410248,-1.69176082,-0.468087872,-0.557572165,-0.30390671,-0.702764187,-1.039659437,-0.769249333,0.173443434,-0.927372547,0.608725323,-1.040611434,-0.749962948,-0.718903227,1.461481991,-0.577851525,-0.387721034,-0.787552693
-0.314382471,-0.07252747,-0.512407353,1.072259688,0.924197686,-0.523196654,-0.787437597,0.912212907,0.184422699,0.789653355,1.20882038,0.173443434,0.960942594,0.608725323,0.304040814,0.051079828,0.438461012,-0.35717257,-0.577851525,-0.387721034,0.157769807
-0.386818415,0.652747231,-0.512407353,1.139077553,1.021085039,0.547830546,0.361889564,-0.789420876,-0.425390815,0.789653355,-0.769249333,-1.060541474,-0.297934167,0.608725323,0.304040814,0.595788915,0.129830548,-0.35717257,0.584307967,1.805844659,0.169152526
0.555403491,1.378021932,-0.512407353,1.172486485,1.069528715,1.024641313,0.816274721,-0.789420876,-0.078674101,0.789653355,-0.769249333,0.173443434,-0.297934167,-0.947674651,1.648693062,0.595788915,1.750140484,-0.35717257,0.584307967,-0.387721034,1.322225834
0.017846703,-2.248351573,-1.413123404,-1.901135302,-1.69176082,-0.923334333,-1.241822754,0.424364539,-0.588551622,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,1.648693062,0.980289447,-0.718903227,2.240905375,-0.577851525,5.096193197,-0.981797043
-0.710727994,1.378021932,-0.512407353,1.072259688,0.972641362,1.28580902,1.302734124,-0.789420876,0.292516734,0.789653355,-0.769249333,-1.060541474,-0.927372547,0.608725323,0.304040814,0.275371805,0.098967502,-0.35717257,1.746467458,-0.387721034,1.219638918
-0.200126695,-0.797802171,1.289024749,0.003173849,1.069528715,-0.693315069,-1.044031568,-0.789420876,-1.498173119,-1.039659437,-0.769249333,-1.060541474,-0.927372547,-0.947674651,0.304040814,-0.285358138,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.61920759
-0.162965836,-0.797802171,-0.512407353,0.437489971,0.003767841,-0.537572858,-0.870296067,-0.789420876,-1.365604963,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,-2.385263682,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.89114968
-0.278330892,-1.523076872,1.289024749,-2.068179965,-1.69176082,-1.043136034,-1.116198623,0.662453216,-0.28466462,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,-1.740011016,-0.387721034,-0.716329765
1.141990427,0.652747231,0.388308698,0.470898903,0.294429898,-0.638206287,0.20686404,1.210990856,1.20417774,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,0.304040814,2.165832755,0.253282734,-0.35717257,0.584307967,-0.387721034,0.44266152
0.240811858,0.652747231,-0.512407353,0.97203289,0.778866658,-0.271613084,-0.573609288,1.302024762,0.68818169,0.789653355,1.20882038,0.173443434,-0.297934167,-0.947674651,0.304040814,-0.749962948,-0.024484683,-0.35717257,0.584307967,-0.387721034,0.636905869
-0.072004927,-0.07252747,2.189740799,-0.731822666,0.972641362,-0.482464076,-0.124569839,0.508395837,0.337385955,-1.039659437,1.20882038,0.173443434,-0.297934167,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.528560227
-0.338231978,-1.523076872,-0.512407353,-0.765231598,-1.69176082,-2.533469185,-0.317015317,-0.789420876,-0.943426376,0.789653355,-0.769249333,-1.060541474,-0.297934167,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,-4.064329999,-0.387721034,-1.176041392
0.082628619,1.378021932,-0.512407353,1.10566862,1.021085039,1.884817521,1.831959189,-0.789420876,0.69633973,0.789653355,-0.769249333,-1.060541474,0.331504213,0.608725323,0.304040814,0.571757632,-0.039916207,-0.35717257,0.584307967,0.709061813,0.986545698
0.311029243,-0.07252747,1.289024749,-1.633863843,0.730422982,-0.537572858,-0.282268217,1.066270287,0.70449777,-1.039659437,1.20882038,1.407428343,0.960942594,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,0.339064534
-0.733690077,0.652747231,-0.512407353,1.172486485,1.069528715,0.787433947,1.096924376,-0.789420876,0.135474457,0.789653355,-0.769249333,-2.294526383,0.331504213,0.608725323,1.648693062,0.395528221,-0.410272763,-0.35717257,0.584307967,-0.387721034,-0.063668751
0.121009685,-1.523076872,0.388308698,-2.903403277,-1.69176082,-0.671750763,0.233592579,1.647486765,1.605961227,0.789653355,-0.769249333,1.407428343,2.849257734,-0.947674651,0.304040814,-0.749962948,-0.718903227,1.493957966,-0.577851525,-0.387721034,-0.755178635
0.698389603,1.378021932,-0.512407353,0.871806093,0.63353563,0.543038478,0.404655226,1.871570226,1.93228284,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,1.648693062,-0.749962948,1.225468695,-0.35717257,0.584307967,-0.387721034,2.061364432
-0.11593239,-0.797802171,-0.512407353,-0.297506544,-1.061993032,0.207593717,-0.039038516,-0.789420876,-0.731317328,-1.039659437,1.20882038,0.173443434,-0.297934167,-0.947674651,-1.040611434,-0.749962948,0.639070814,-0.35717257,-0.577851525,-0.387721034,-0.7357542
0.680197421,-0.07252747,-0.512407353,-0.097052949,-0.771330975,1.884817521,1.831959189,-0.789420876,0.69633973,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,0.304040814,-0.749962948,0.407597966,3.150232655,-0.577851525,-0.387721034,0.546258506
0.160943743,-0.07252747,0.388308698,-0.130461881,-0.819774651,-0.837077109,-1.2044028,0.86319465,-0.176570585,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,0.304040814,-0.749962948,1.889024193,-0.35717257,-0.577851525,-0.387721034,-0.011870258
-0.688431478,-0.07252747,-0.512407353,0.170218511,-0.383781567,0.027891167,-0.239502555,-0.789420876,-0.884280584,0.789653355,-0.769249333,-1.060541474,-1.556810927,0.608725323,0.304040814,-0.749962948,0.129830548,-0.35717257,0.584307967,-0.387721034,-0.690430519
-0.644947727,-0.07252747,-0.512407353,1.038850755,0.87575401,-0.501632348,-0.830203259,-0.789420876,-1.335012312,-1.039659437,-0.769249333,-2.294526383,-2.186249307,-0.947674651,0.304040814,0.371496938,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.573883909
1.047257968,-0.07252747,1.289024749,-0.197279746,-0.916662003,-0.863433483,1.1129615,0.671790027,1.424444829,0.789653355,-0.769249333,1.407428343,0.960942594,0.608725323,0.304040814,3.944147716,2.922936247,-0.35717257,0.584307967,3.999410351,1.219250429
-0.082764937,-0.797802171,-0.512407353,-0.464551206,-0.093119511,-0.079930363,0.495532257,-0.789420876,-0.323415311,-1.039659437,-0.769249333,-1.060541474,-0.297934167,0.608725323,-1.040611434,1.781332222,-0.286820578,-0.35717257,-0.577851525,-0.387721034,-0.476761734
0.052345292,-0.07252747,0.388308698,-0.431142274,-1.255767736,0.46636539,0.249629702,-0.789420876,-0.511050239,-1.039659437,-0.769249333,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,-0.117073823,-0.35717257,-0.577851525,-0.387721034,-0.502660981
0.077082222,0.652747231,-0.512407353,0.738170363,0.439760926,0.396880404,0.17211694,1.320698384,1.273521083,0.789653355,1.20882038,0.173443434,-0.927372547,2.165125297,0.304040814,0.619820198,1.318057834,-0.35717257,0.584307967,-0.387721034,1.167840425
0.075529231,-0.797802171,0.388308698,-0.898867328,-1.69176082,-0.345890138,-0.295632487,0.401022511,0.113039846,-1.039659437,1.20882038,0.173443434,-0.297934167,0.608725323,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.528560227
-0.338231978,-0.797802171,1.289024749,-1.065911991,0.342873574,-0.645394389,-0.947808829,-0.789420876,-1.424750756,-1.039659437,-0.769249333,-1.060541474,-1.556810927,2.165125297,-1.040611434,-0.749962948,-0.718903227,2.143477452,-0.577851525,0.709061813,-0.800502317
0.254788779,-0.07252747,1.289024749,0.303854241,-0.190006863,0.916819783,0.752126228,-0.789420876,-0.127622343,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,0.304040814,-0.749962948,-0.718903227,1.250388158,0.584307967,-0.387721034,0.026978612
1.295736549,-0.797802171,-0.512407353,1.10566862,0.972641362,-0.779572293,-1.1349086,1.787538928,0.684102669,0.789653355,1.20882038,1.407428343,0.331504213,0.608725323,0.304040814,0.051079828,-0.101642299,-0.35717257,0.584307967,-0.387721034,0.146633131
-0.590260253,-0.07252747,0.388308698,0.136809578,-0.432225243,-0.238068608,-0.536189334,-0.789420876,-1.110666203,0.789653355,-0.769249333,-1.060541474,-0.927372547,-0.947674651,0.304040814,-0.749962948,0.206988164,-0.35717257,0.584307967,-0.387721034,-0.47999914
